time_s,position_cm,setpoint_cm,error_cm,control_signal_v
6.976445198059082,12.6,15.0,2.4000000000000004,4.995
7.028989553451538,12.73,15.0,2.2699999999999996,4.995
7.0821449756622314,12.78,15.0,2.2200000000000006,5.005
7.13567328453064,12.8,15.0,2.1999999999999993,4.995
7.1889488697052,12.82,15.0,2.1799999999999997,4.976
7.312876462936401,12.87,15.0,2.130000000000001,4.966
7.418237686157227,12.92,15.0,2.08,4.976
7.471383094787598,12.92,15.0,2.08,4.966
7.524829864501953,12.82,15.0,2.1799999999999997,4.976
7.578387498855591,12.92,15.0,2.08,4.966
7.702330827713013,13.0,15.0,2.0,4.966
7.807915925979614,12.95,15.0,2.0500000000000007,4.985
7.860961437225342,12.82,15.0,2.1799999999999997,4.976
7.9137396812438965,12.95,15.0,2.0500000000000007,4.966
8.036884546279907,12.9,15.0,2.0999999999999996,4.966
8.09017539024353,12.82,15.0,2.1799999999999997,4.976
8.145914316177368,12.92,15.0,2.08,4.966
8.250251531600952,12.92,15.0,2.08,4.966
8.302989721298218,12.92,15.0,2.08,4.966
8.426300287246704,13.0,15.0,2.0,4.966
8.478626012802124,12.9,15.0,2.0999999999999996,4.966
8.532182693481445,13.02,15.0,1.9800000000000004,4.956
8.639884233474731,13.14,15.0,1.8599999999999994,4.897
8.762816667556763,13.29,15.0,1.7100000000000009,4.897
8.815108060836792,13.36,15.0,1.6400000000000006,4.888
8.868136882781982,13.41,15.0,1.5899999999999999,4.907
8.920862197875977,13.31,15.0,1.6899999999999995,4.897
9.0281081199646,13.26,15.0,1.7400000000000002,4.897
9.152074575424194,13.44,15.0,1.5600000000000005,4.897
9.204234838485718,13.26,15.0,1.7400000000000002,4.897
9.256942510604858,13.36,15.0,1.6400000000000006,4.907
9.311050415039062,13.39,15.0,1.6099999999999994,4.907
9.363778591156006,13.39,15.0,1.6099999999999994,4.897
9.486739158630371,13.29,15.0,1.7100000000000009,4.907
9.540190696716309,13.34,15.0,1.6600000000000001,4.888
9.647209167480469,13.34,15.0,1.6600000000000001,4.897
9.699920415878296,13.31,15.0,1.6899999999999995,4.888
9.752561330795288,13.39,15.0,1.6099999999999994,4.907
9.876909971237183,13.41,15.0,1.5899999999999999,4.907
9.92884349822998,13.26,15.0,1.7400000000000002,4.888
9.984681844711304,13.31,15.0,1.6899999999999995,4.897
10.035643339157104,13.39,15.0,1.6099999999999994,4.888
10.212416410446167,13.29,15.0,1.7100000000000009,4.888
10.267354965209961,13.19,15.0,1.8100000000000005,4.907
10.318085432052612,13.48,15.0,1.5199999999999996,4.897
10.371689796447754,13.34,15.0,1.6600000000000001,4.868
10.424949407577515,13.39,15.0,1.6099999999999994,4.897
10.479552745819092,13.36,15.0,1.6400000000000006,4.907
10.601110458374023,13.48,15.0,1.5199999999999996,4.907
10.654309272766113,13.39,15.0,1.6099999999999994,4.907
10.707594156265259,13.41,15.0,1.5899999999999999,4.888
10.76083493232727,13.34,15.0,1.6600000000000001,4.888
10.813369989395142,13.39,15.0,1.6099999999999994,4.907
10.937153339385986,13.39,15.0,1.6099999999999994,4.907
10.989890098571777,13.34,15.0,1.6600000000000001,4.907
11.042766094207764,13.39,15.0,1.6099999999999994,4.897
11.150035858154297,13.29,15.0,1.7100000000000009,4.907
11.203210353851318,13.19,15.0,1.8100000000000005,4.907
11.328023195266724,13.39,15.0,1.6099999999999994,4.907
11.432613134384155,13.41,15.0,1.5899999999999999,4.897
11.53888750076294,13.41,15.0,1.5899999999999999,4.907
11.661681175231934,13.34,15.0,1.6600000000000001,4.907
11.716376543045044,13.41,15.0,1.5899999999999999,4.888
11.768166065216064,13.29,15.0,1.7100000000000009,4.888
11.821741819381714,13.36,15.0,1.6400000000000006,4.907
11.874991655349731,13.26,15.0,1.7400000000000002,4.888
12.052538394927979,13.31,15.0,1.6899999999999995,4.907
12.157670021057129,13.39,15.0,1.6099999999999994,4.878
12.21044659614563,13.24,15.0,1.7599999999999998,4.888
